file_name,window_size,sigma,zero_threshold,breath_threshold_factor,inhale_count,exhale_count
main_audio_no_delay,05.wav,350,4.5,3,1.2,6,8
main_audio_no_delay,05.wav,350,4.5,3,1.3,6,8
main_audio_no_delay,05.wav,350,4.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,350,4.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,350,4.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,350,4.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,350,4.5,4,1.2,6,8
main_audio_no_delay,05.wav,350,4.5,4,1.3,6,8
main_audio_no_delay,05.wav,350,4.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,350,4.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,350,4.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,350,4.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,350,5.0,2,1.2,6,8
main_audio_no_delay,05.wav,350,5.0,2,1.3,6,8
main_audio_no_delay,05.wav,350,5.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,350,5.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,350,5.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,350,5.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,350,5.0,3,1.2,6,8
main_audio_no_delay,05.wav,350,5.0,3,1.3,6,8
main_audio_no_delay,05.wav,350,5.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,350,5.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,350,5.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,350,5.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,350,5.0,4,1.2,6,8
main_audio_no_delay,05.wav,350,5.0,4,1.3,6,8
main_audio_no_delay,05.wav,350,5.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,350,5.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,350,5.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,350,5.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,0.5,2,1.2,6,8
main_audio_no_delay,05.wav,400,0.5,2,1.3,6,8
main_audio_no_delay,05.wav,400,0.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,0.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,0.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,0.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,0.5,3,1.2,6,8
main_audio_no_delay,05.wav,400,0.5,3,1.3,6,8
main_audio_no_delay,05.wav,400,0.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,0.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,0.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,0.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,0.5,4,1.2,6,8
main_audio_no_delay,05.wav,400,0.5,4,1.3,6,8
main_audio_no_delay,05.wav,400,0.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,0.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,0.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,0.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,1.0,2,1.2,6,8
main_audio_no_delay,05.wav,400,1.0,2,1.3,6,8
main_audio_no_delay,05.wav,400,1.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,1.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,1.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,1.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,1.0,3,1.2,6,8
main_audio_no_delay,05.wav,400,1.0,3,1.3,6,8
main_audio_no_delay,05.wav,400,1.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,1.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,1.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,1.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,1.0,4,1.2,6,8
main_audio_no_delay,05.wav,400,1.0,4,1.3,6,8
main_audio_no_delay,05.wav,400,1.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,1.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,1.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,1.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,1.5,2,1.2,6,8
main_audio_no_delay,05.wav,400,1.5,2,1.3,6,8
main_audio_no_delay,05.wav,400,1.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,1.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,1.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,1.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,1.5,3,1.2,6,8
main_audio_no_delay,05.wav,400,1.5,3,1.3,6,8
main_audio_no_delay,05.wav,400,1.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,1.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,1.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,1.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,1.5,4,1.2,6,8
main_audio_no_delay,05.wav,400,1.5,4,1.3,6,8
main_audio_no_delay,05.wav,400,1.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,1.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,1.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,1.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,2.0,2,1.2,6,8
main_audio_no_delay,05.wav,400,2.0,2,1.3,6,8
main_audio_no_delay,05.wav,400,2.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,2.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,2.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,2.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,2.0,3,1.2,6,8
main_audio_no_delay,05.wav,400,2.0,3,1.3,6,8
main_audio_no_delay,05.wav,400,2.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,2.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,2.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,2.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,2.0,4,1.2,6,8
main_audio_no_delay,05.wav,400,2.0,4,1.3,6,8
main_audio_no_delay,05.wav,400,2.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,2.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,2.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,2.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,2.5,2,1.2,6,8
main_audio_no_delay,05.wav,400,2.5,2,1.3,6,8
main_audio_no_delay,05.wav,400,2.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,2.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,2.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,2.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,2.5,3,1.2,6,8
main_audio_no_delay,05.wav,400,2.5,3,1.3,6,8
main_audio_no_delay,05.wav,400,2.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,2.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,2.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,2.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,2.5,4,1.2,6,8
main_audio_no_delay,05.wav,400,2.5,4,1.3,6,8
main_audio_no_delay,05.wav,400,2.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,2.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,2.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,2.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,3.0,2,1.2,6,8
main_audio_no_delay,05.wav,400,3.0,2,1.3,6,8
main_audio_no_delay,05.wav,400,3.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,3.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,3.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,3.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,3.0,3,1.2,6,8
main_audio_no_delay,05.wav,400,3.0,3,1.3,6,8
main_audio_no_delay,05.wav,400,3.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,3.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,3.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,3.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,3.0,4,1.2,6,8
main_audio_no_delay,05.wav,400,3.0,4,1.3,6,8
main_audio_no_delay,05.wav,400,3.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,3.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,3.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,3.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,3.5,2,1.2,6,8
main_audio_no_delay,05.wav,400,3.5,2,1.3,6,8
main_audio_no_delay,05.wav,400,3.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,3.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,3.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,3.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,3.5,3,1.2,6,8
main_audio_no_delay,05.wav,400,3.5,3,1.3,6,8
main_audio_no_delay,05.wav,400,3.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,3.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,3.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,3.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,3.5,4,1.2,6,8
main_audio_no_delay,05.wav,400,3.5,4,1.3,6,8
main_audio_no_delay,05.wav,400,3.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,3.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,3.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,3.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,4.0,2,1.2,6,8
main_audio_no_delay,05.wav,400,4.0,2,1.3,6,8
main_audio_no_delay,05.wav,400,4.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,4.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,4.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,4.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,4.0,3,1.2,6,8
main_audio_no_delay,05.wav,400,4.0,3,1.3,6,8
main_audio_no_delay,05.wav,400,4.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,4.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,4.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,4.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,4.0,4,1.2,6,8
main_audio_no_delay,05.wav,400,4.0,4,1.3,6,8
main_audio_no_delay,05.wav,400,4.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,4.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,4.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,4.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,4.5,2,1.2,6,8
main_audio_no_delay,05.wav,400,4.5,2,1.3,6,8
main_audio_no_delay,05.wav,400,4.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,4.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,4.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,4.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,4.5,3,1.2,6,8
main_audio_no_delay,05.wav,400,4.5,3,1.3,6,8
main_audio_no_delay,05.wav,400,4.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,4.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,4.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,4.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,4.5,4,1.2,6,8
main_audio_no_delay,05.wav,400,4.5,4,1.3,6,8
main_audio_no_delay,05.wav,400,4.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,4.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,4.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,4.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,5.0,2,1.2,6,8
main_audio_no_delay,05.wav,400,5.0,2,1.3,6,8
main_audio_no_delay,05.wav,400,5.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,5.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,5.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,5.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,5.0,3,1.2,6,8
main_audio_no_delay,05.wav,400,5.0,3,1.3,6,8
main_audio_no_delay,05.wav,400,5.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,5.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,5.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,5.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,400,5.0,4,1.2,6,8
main_audio_no_delay,05.wav,400,5.0,4,1.3,6,8
main_audio_no_delay,05.wav,400,5.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,400,5.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,400,5.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,400,5.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,0.5,2,1.2,6,8
main_audio_no_delay,05.wav,450,0.5,2,1.3,6,8
main_audio_no_delay,05.wav,450,0.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,0.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,0.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,0.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,0.5,3,1.2,6,8
main_audio_no_delay,05.wav,450,0.5,3,1.3,6,8
main_audio_no_delay,05.wav,450,0.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,0.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,0.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,0.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,0.5,4,1.2,6,8
main_audio_no_delay,05.wav,450,0.5,4,1.3,6,8
main_audio_no_delay,05.wav,450,0.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,0.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,0.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,0.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,1.0,2,1.2,6,8
main_audio_no_delay,05.wav,450,1.0,2,1.3,6,8
main_audio_no_delay,05.wav,450,1.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,1.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,1.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,1.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,1.0,3,1.2,6,8
main_audio_no_delay,05.wav,450,1.0,3,1.3,6,8
main_audio_no_delay,05.wav,450,1.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,1.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,1.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,1.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,1.0,4,1.2,6,8
main_audio_no_delay,05.wav,450,1.0,4,1.3,6,8
main_audio_no_delay,05.wav,450,1.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,1.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,1.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,1.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,1.5,2,1.2,6,8
main_audio_no_delay,05.wav,450,1.5,2,1.3,6,8
main_audio_no_delay,05.wav,450,1.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,1.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,1.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,1.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,1.5,3,1.2,6,8
main_audio_no_delay,05.wav,450,1.5,3,1.3,6,8
main_audio_no_delay,05.wav,450,1.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,1.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,1.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,1.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,1.5,4,1.2,6,8
main_audio_no_delay,05.wav,450,1.5,4,1.3,6,8
main_audio_no_delay,05.wav,450,1.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,1.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,1.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,1.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,2.0,2,1.2,6,8
main_audio_no_delay,05.wav,450,2.0,2,1.3,6,8
main_audio_no_delay,05.wav,450,2.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,2.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,2.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,2.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,2.0,3,1.2,6,8
main_audio_no_delay,05.wav,450,2.0,3,1.3,6,8
main_audio_no_delay,05.wav,450,2.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,2.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,2.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,2.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,2.0,4,1.2,6,8
main_audio_no_delay,05.wav,450,2.0,4,1.3,6,8
main_audio_no_delay,05.wav,450,2.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,2.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,2.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,2.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,2.5,2,1.2,6,8
main_audio_no_delay,05.wav,450,2.5,2,1.3,6,8
main_audio_no_delay,05.wav,450,2.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,2.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,2.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,2.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,2.5,3,1.2,6,8
main_audio_no_delay,05.wav,450,2.5,3,1.3,6,8
main_audio_no_delay,05.wav,450,2.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,2.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,2.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,2.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,2.5,4,1.2,6,8
main_audio_no_delay,05.wav,450,2.5,4,1.3,6,8
main_audio_no_delay,05.wav,450,2.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,2.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,2.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,2.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,3.0,2,1.2,6,8
main_audio_no_delay,05.wav,450,3.0,2,1.3,6,8
main_audio_no_delay,05.wav,450,3.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,3.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,3.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,3.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,3.0,3,1.2,6,8
main_audio_no_delay,05.wav,450,3.0,3,1.3,6,8
main_audio_no_delay,05.wav,450,3.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,3.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,3.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,3.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,3.0,4,1.2,6,8
main_audio_no_delay,05.wav,450,3.0,4,1.3,6,8
main_audio_no_delay,05.wav,450,3.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,3.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,3.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,3.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,3.5,2,1.2,6,8
main_audio_no_delay,05.wav,450,3.5,2,1.3,6,8
main_audio_no_delay,05.wav,450,3.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,3.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,3.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,3.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,3.5,3,1.2,6,8
main_audio_no_delay,05.wav,450,3.5,3,1.3,6,8
main_audio_no_delay,05.wav,450,3.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,3.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,3.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,3.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,3.5,4,1.2,6,8
main_audio_no_delay,05.wav,450,3.5,4,1.3,6,8
main_audio_no_delay,05.wav,450,3.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,3.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,3.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,3.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,4.0,2,1.2,6,8
main_audio_no_delay,05.wav,450,4.0,2,1.3,6,8
main_audio_no_delay,05.wav,450,4.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,4.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,4.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,4.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,4.0,3,1.2,6,8
main_audio_no_delay,05.wav,450,4.0,3,1.3,6,8
main_audio_no_delay,05.wav,450,4.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,4.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,4.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,4.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,4.0,4,1.2,6,8
main_audio_no_delay,05.wav,450,4.0,4,1.3,6,8
main_audio_no_delay,05.wav,450,4.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,4.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,4.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,4.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,4.5,2,1.2,6,8
main_audio_no_delay,05.wav,450,4.5,2,1.3,6,8
main_audio_no_delay,05.wav,450,4.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,4.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,4.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,4.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,4.5,3,1.2,6,8
main_audio_no_delay,05.wav,450,4.5,3,1.3,6,8
main_audio_no_delay,05.wav,450,4.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,4.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,4.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,4.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,4.5,4,1.2,6,8
main_audio_no_delay,05.wav,450,4.5,4,1.3,6,8
main_audio_no_delay,05.wav,450,4.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,4.5,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,4.5,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,4.5,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,5.0,2,1.2,6,8
main_audio_no_delay,05.wav,450,5.0,2,1.3,6,8
main_audio_no_delay,05.wav,450,5.0,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,5.0,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,5.0,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,5.0,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,5.0,3,1.2,6,8
main_audio_no_delay,05.wav,450,5.0,3,1.3,6,8
main_audio_no_delay,05.wav,450,5.0,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,5.0,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,5.0,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,5.0,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,450,5.0,4,1.2,6,8
main_audio_no_delay,05.wav,450,5.0,4,1.3,6,8
main_audio_no_delay,05.wav,450,5.0,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,450,5.0,4,1.5000000000000002,6,8
main_audio_no_delay,05.wav,450,5.0,4,1.6000000000000003,6,8
main_audio_no_delay,05.wav,450,5.0,4,1.7000000000000004,6,8
main_audio_no_delay,05.wav,500,0.5,2,1.2,6,8
main_audio_no_delay,05.wav,500,0.5,2,1.3,6,8
main_audio_no_delay,05.wav,500,0.5,2,1.4000000000000001,6,8
main_audio_no_delay,05.wav,500,0.5,2,1.5000000000000002,6,8
main_audio_no_delay,05.wav,500,0.5,2,1.6000000000000003,6,8
main_audio_no_delay,05.wav,500,0.5,2,1.7000000000000004,6,8
main_audio_no_delay,05.wav,500,0.5,3,1.2,6,8
main_audio_no_delay,05.wav,500,0.5,3,1.3,6,8
main_audio_no_delay,05.wav,500,0.5,3,1.4000000000000001,6,8
main_audio_no_delay,05.wav,500,0.5,3,1.5000000000000002,6,8
main_audio_no_delay,05.wav,500,0.5,3,1.6000000000000003,6,8
main_audio_no_delay,05.wav,500,0.5,3,1.7000000000000004,6,8
main_audio_no_delay,05.wav,500,0.5,4,1.2,6,8
main_audio_no_delay,05.wav,500,0.5,4,1.3,6,8
main_audio_no_delay,05.wav,500,0.5,4,1.4000000000000001,6,8
main_audio_no_delay,05.wav,500,0.5,4,1.5000000000000002,6,8
